,,,,,,,,,,
,2934,6870,0,0,24,29,6363,14375,8517,19299
,8,0,0,0,46,35,1607,843,2115,1126
,4828,5990,3031,4294,43,45,16102,16810,19944,21199
,0,0,0,0,13,1,362,143,578,221
,12,0,0,0,209,208,1032,953,1378,1303
,36,0,0,0,43,32,2588,2033,3499,2667
,0,16,0,0,29,24,491,252,626,331
,0,0,0,0,2,2,6,84,6,84
,2036,4684,0,0,4,5,9627,16645,12657,22672
,2934,6870,0,0,29,28,4974,11368,6614,15157
,65,8,0,0,49,33,1179,1066,1869,1808
,5868,13756,0,0,0,0,12512,26863,17260,36852
,205,16,10,0,101,65,2142,1414,3035,2101
,0,0,0,0,69,64,1528,1575,2078,2203
,0,32,0,0,16,27,232,388,304,522
,0,0,0,0,86,93,370,511,466,615
,0,0,0,0,48,54,343,291,424,387
,0,0,0,0,70,39,101,103,122,124
,1956,4580,0,0,2,1,5422,12060,7523,16923
,56,8,0,0,148,45,1389,1103,1974,1505
,2934,6870,0,0,20,13,6277,14399,8340,19266
,0,0,0,0,79,73,620,522,986,778
,0,0,0,0,67,59,1347,1285,1781,1682
,0,0,0,0,7,6,96,40,132,52
,0,0,0,0,2,4,329,530,385,631
,2934,6870,0,0,1,3,6191,14356,8256,19286
,0,0,0,0,37,33,656,704,845,887
,0,0,0,0,24,8,43,40,57,60
,0,0,0,0,28,9,94,92,102,114
,0,0,0,0,40,37,2194,1831,2909,2437
,0,0,0,0,73,61,591,1044,788,1395
,2949,6922,16,48,0,1,7195,15247,9630,20483
,255,1499,100,839,82,28,8752,9970,10817,12677
,0,0,0,0,7,1,712,697,920,853
,3912,9160,0,0,21,27,6403,14460,8570,19459
,0,0,0,0,11,6,570,637,801,883
,1956,4580,0,0,5,6,5783,12114,8433,17156
,0,0,0,0,0,4,388,458,524,608
,0,0,0,0,8,9,41,69,45,73
,0,0,0,0,86,65,692,587,867,737
,130,16,0,0,6,12,1274,1115,2009,1900
,0,0,0,0,16,11,864,793,1170,1081
,0,0,0,0,71,67,171,180,177,188
,0,0,0,0,13,14,141,190,206,261
,4,60,0,0,27,32,1846,2323,2513,3188
,32,0,0,0,123,73,1632,1229,2192,1658
,0,0,0,0,28,25,793,680,1117,970
,12,0,0,0,5,9,345,542,465,708
,0,0,0,0,216,216,1797,1545,2570,2181
,0,0,0,0,46,28,2829,2136,3737,2846
,1966,4580,0,0,180,114,6416,12618,8881,17756
,2934,6870,0,0,47,46,4095,9281,6168,14125
,0,0,0,0,3,0,126,168,194,258
,0,3,0,0,17,14,679,1144,913,1483
,0,0,0,0,0,1,188,261,260,343
,0,0,0,0,67,80,220,244,296,356
,0,0,0,0,21,22,76,88,106,120
,0,0,0,0,97,74,32,48,40,60
,40,104,0,0,251,106,2562,1924,3238,2637
,0,0,0,0,2,1,0,0,0,0
,0,0,0,0,104,113,761,823,1025,1117
,0,12,0,0,22,15,133,262,185,356
,0,0,0,0,30,19,24,20,48,42
,0,8,0,0,47,36,882,928,1322,1293
,22,12,2,0,107,108,2184,1609,2879,2102
,2934,6885,0,16,38,18,6414,14538,8593,19540
,0,0,0,0,35,18,607,633,797,820
,2934,6915,0,42,6,2,7310,14920,9972,20007
,0,0,0,0,34,14,1624,994,2274,1351
,0,0,0,0,0,0,57,162,69,204
,0,0,0,0,10,7,0,0,0,0
,8,0,0,0,32,24,1035,1065,1394,1444
,0,0,0,0,17,30,609,453,773,596
,0,0,0,0,0,1,36,41,56,63
,0,0,0,0,7,12,0,0,0,0
,0,0,0,0,84,84,164,78,180,120
,1964,4645,6,30,21,22,4746,10841,5315,12136
,108,84,0,0,26,20,2357,2009,3141,2681
,3,0,0,0,4,1,660,435,830,587
,0,0,0,0,123,130,357,244,385,268
,0,0,0,0,17,30,1015,1026,1351,1396
,2978,6910,0,0,10,10,5521,12305,7662,17267
,12,0,0,0,71,56,422,399,574,527
,172,227,0,8,66,67,1852,2009,2559,2774
,0,0,0,0,15,11,387,350,651,651
,0,0,0,0,54,27,2304,1926,3203,2662
,4,0,0,0,63,60,187,107,278,129
,0,0,0,0,129,125,740,838,982,1122
,86,112,0,0,28,9,1000,754,1362,1066
,0,0,0,0,48,48,351,283,481,381
,22,1006,0,631,14,3,1223,2228,1705,3273
,794,1447,307,788,55,48,4368,4804,5555,6274
,0,0,0,0,59,53,286,373,398,496
,0,0,0,0,17,10,1240,1212,1747,1703
,3080,6931,24,44,69,76,9196,16404,11797,21153
,2934,6870,0,0,6,9,6061,14089,8090,18909
,2943,6921,12,68,5,10,5754,12540,7567,16598
,2934,6870,0,0,136,133,7123,15380,9456,20566
,2962,6870,0,0,114,63,8316,15895,10834,21270
,14,4,0,0,155,121,1928,1995,2630,2705
,149,370,108,246,26,36,3680,4260,4743,5597
,0,0,0,0,6,5,744,900,1088,1230
,56,56,0,0,30,16,323,318,430,418
,21,12,0,0,56,37,1130,1094,1675,1592
,0,0,0,0,197,201,521,760,652,1005
,0,12,0,0,67,69,1072,1109,1207,1275
,0,0,0,0,4,5,612,578,831,766
,24,168,8,52,44,40,2567,2769,3215,3580
,28,8,0,0,96,95,1060,1352,1527,1890
,0,105,0,43,38,49,312,1026,424,1373
,5868,13818,0,36,0,10,11151,25381,13888,31694
,0,12,0,0,198,220,1531,1787,1941,2302
,0,0,0,0,2,3,216,153,306,207
,0,0,0,0,44,29,676,568,955,768
,0,0,0,0,46,29,1356,971,1799,1263
,0,0,0,0,2,2,729,775,1133,1145
,3924,9208,0,0,22,15,7078,14338,9019,18348
,0,0,0,0,17,11,445,377,526,440
,0,0,0,0,39,40,1221,1439,1666,1980
,2942,6870,0,0,1,0,5942,13015,7562,16726
,179,212,8,0,130,116,1792,2145,2355,2850
,0,0,0,0,3,3,36,30,74,58
,0,0,0,0,0,0,203,150,309,196
,5033,10766,128,319,25,19,13733,22261,17906,29542
,0,0,0,0,92,108,840,449,1229,601
,1968,4612,0,0,0,0,5556,12191,7397,16391
,16,0,0,0,68,69,704,851,973,1239
,0,0,0,0,109,91,55,128,64,166
,2946,6874,16,0,12,8,6174,14266,8248,19156
,3078,7354,0,26,2,9,8740,19257,11638,25709
,0,0,0,0,35,62,3742,3971,4886,5113
,3912,9160,0,0,51,56,6563,14493,8763,19439
,0,0,0,0,75,45,0,0,0,0
,69,0,0,0,144,94,2277,1403,3099,1867
,16,12,0,0,53,32,562,656,670,799
,0,0,0,0,14,11,282,255,338,312
,0,18,0,2,0,6,116,161,232,289
,0,0,0,0,41,26,182,156,376,316
,33,12,0,0,22,33,1277,1186,1743,1542
,18,54,0,0,61,62,993,1021,1382,1409
,0,0,0,0,0,0,283,280,425,426
,0,12,0,0,156,150,1091,1142,1448,1557
,0,0,0,0,0,0,0,0,0,0
,130,192,0,0,9,8,1720,1969,2537,3016
,0,0,0,0,8,5,1281,1446,1719,1966
,0,35,0,23,24,39,628,513,849,672
,16,28,0,0,32,61,1289,1631,1677,2134
,0,0,0,0,16,28,859,1008,1098,1308
,0,0,0,0,13,8,574,307,858,451
,0,0,0,0,9,3,0,0,0,0
,0,0,0,0,16,14,0,0,0,0
,0,0,0,0,31,13,742,619,958,793
,6,16,0,0,1,4,1272,1224,1652,1614
,0,0,0,0,6,4,593,350,789,468
,8,12,0,0,47,49,1347,857,1795,1181
,130,16,0,0,44,47,1307,945,1954,1494
,0,0,0,0,1,0,36,20,48,24
,1956,4632,0,0,4,11,4356,9624,6514,14557
,0,0,0,0,11,7,372,426,372,430
,4,0,0,0,78,28,996,541,1202,660
,0,0,0,0,18,14,151,114,163,134
,0,0,0,0,0,1,128,257,160,306
,0,0,0,0,116,121,561,425,755,582
,1956,4580,0,0,71,69,5075,10994,5855,12441
,0,0,0,0,213,210,946,1247,1257,1678
,0,0,0,0,41,43,1906,1602,2443,1999
,0,0,0,0,22,24,781,936,1030,1203
,0,0,0,0,74,56,1136,1357,1512,1768
,0,0,0,0,28,19,488,312,626,410
,0,0,0,0,12,15,94,86,114,102
,0,0,0,0,2,2,517,575,683,761
,0,0,0,0,0,0,230,158,291,202
,32,1158,0,719,0,1,971,2162,1450,3223
,2173,3848,922,2264,14,10,11932,13957,14879,17928
,0,0,0,0,3,2,451,824,601,1058
,79,0,50,0,89,58,138,50,152,70
,0,0,0,0,67,56,831,699,1098,971
,0,0,0,0,13,23,1310,1305,1778,1793
,24,181,0,19,5,15,1499,2237,1974,2926
,0,0,0,0,0,2,88,206,110,269
,1956,4580,0,0,28,33,4080,9587,6111,14413
,43,29,0,0,90,62,1502,1237,2030,1709
,8,0,0,0,104,59,696,657,953,885
,119,181,16,44,119,74,2775,2239,3733,3008
,2934,6870,0,0,18,9,6365,14316,8515,19234
,0,0,0,0,8,12,670,407,936,556
,6,0,0,0,135,79,2826,2130,3954,2869
,0,0,0,0,125,70,838,647,1200,899
,2934,6870,0,0,0,0,6485,14490,8574,19376
,0,0,0,0,58,45,911,654,1247,866
,3352,6965,153,16,51,14,13015,18656,16238,24007
,0,0,0,0,14,10,210,173,281,232
,129,159,0,0,108,83,685,623,894,819
,74,68,0,0,85,75,1230,1200,1652,1619
,172,212,0,0,54,26,2189,2265,3045,3096
,7824,18350,0,32,7,3,12970,29035,17271,38935
,144,460,0,0,0,0,3488,7966,4551,10499
,3021,7160,26,74,0,7,6779,14019,9368,19532
